id,created_at,likes,share,hashtags,user_id,sentiment,text,is_ad,image
7ebcfd82-f87d-4af8-86e1-d083864f93f0,2023-02-25 09:00:00,35,18,#Disappointed #Project,8932f764-8663-4efe-b5b8-7509d857e153,disappointed,Disappointed with the lack of progress in a personal project.,false,https://images.pexels.com/photos/212372/pexels-photo-212372.jpeg
7f01dc95-8dcf-4d92-ac63-d8ba3c0363a8,2022-03-15 18:45:00,60,30,#Solace #CafeReflection,bc1f7e4a-d3a3-4681-bdc8-2990fbf7e59d,,"Amidst the bustling city, a quiet caf� becomes a sanctuary for reflection, where a cup of coffee brings solace to the wandering mind.",true,https://images.pexels.com/photos/932638/pexels-photo-932638.jpeg
7f5fc8e7-6540-45b8-84c2-768e2d24d62e,2023-08-19 19:45:00,45,22,#SocialMediaBlunder #HighSchoolAwkward,bc1f7e4a-d3a3-4681-bdc8-2990fbf7e59d,,Accidentally liked my crush's old photo while stalking their profile. Awkward level: Maximum!,true,https://images.pexels.com/photos/460672/pexels-photo-460672.jpeg
7f7186c7-0e5b-4680-b226-7b532b0f08fb,2018-08-10 15:45:00,25,12,#Nostalgia #DiaryJourney,bc1f7e4a-d3a3-4681-bdc8-2990fbf7e59d,,"A journey into the past, flipping through the pages of an old diary, nostalgia taking the lead.",true,https://images.pexels.com/photos/325185/pexels-photo-325185.jpeg
7fb34331-ad5a-48ee-8d1c-13308a0bb0c8,2022-12-01 17:45:00,60,30,#WinterMagic #SnowyLandscapes,bc1f7e4a-d3a3-4681-bdc8-2990fbf7e59d,,"As the first snowflake descends, the winter enthusiast eagerly prepares for a season of frosty delights, anticipating the magic of snow-covered landscapes.",false,https://images.pexels.com/photos/416778/pexels-photo-416778.jpeg
7fe1c132-bbfd-4134-9908-c634888b69a1,2018-05-22 14:45:00,15,7,#Resentment #Bitterness,bc1f7e4a-d3a3-4681-bdc8-2990fbf7e59d,,Resentment building up over past betrayals.,false,https://images.pexels.com/photos/1134062/pexels-photo-1134062.jpeg
7ff893d0-29de-4d60-b0d7-cccffe9ecb45,2015-09-01 16:00:00,30,15,#ArtisticBurst #StudioCreativity,36902432-5cc3-4aa5-9d91-471c330cc2d1,,A burst of artistic creativity in the quietude of an artist's studio.,true,https://images.pexels.com/photos/1463563/pexels-photo-1463563.jpeg
806babc3-ac4d-46cc-b479-bff82ddca065,2023-03-22 16:30:00,20,10,#Indifference #FloatingThroughLife,bc1f7e4a-d3a3-4681-bdc8-2990fbf7e59d,,"Floating through the day with an air of indifference, detached from the mundane happenings around.",false,https://images.pexels.com/photos/5716423/pexels-photo-5716423.jpeg
8081b540-3548-4830-8951-d93be0621c6b,2016-12-05 21:00:00,50,25,#Nostalgia #FamilyPhotoAlbum,59665a53-5d2d-4f11-bd4f-325594bf0c14,,Drenched in nostalgia while flipping through an old family photo album.,false,https://images.pexels.com/photos/1001682/pexels-photo-1001682.jpeg
809b512b-6c82-4251-9442-5357f43d726a,2019-11-24 19:45:00,55,28,#Thrill #Formula1Championship,59665a53-5d2d-4f11-bd4f-325594bf0c14,,"Experiencing the thrill of a high-speed Formula 1 race, fans are on the edge of their seats as drivers compete for the championship.",false,https://images.pexels.com/photos/911758/pexels-photo-911758.jpeg
81c4f9dd-0f49-414d-b613-dbff0e577b17,2020-11-11 15:00:00,35,18,#Reverence #ArtAppreciation,8932f764-8663-4efe-b5b8-7509d857e153,,Reverence for the artistry displayed in a museum.,false,https://images.pexels.com/photos/1194775/pexels-photo-1194775.jpeg
82cb98ae-2908-4cd6-a782-5947a63a0d75,2023-03-05 15:00:00,60,30,#Excitement #SurpriseCelebration,8932f764-8663-4efe-b5b8-7509d857e153,excitement,Excitement builds while preparing for a surprise celebration.,false,https://images.pexels.com/photos/256417/pexels-photo-256417.jpeg
82ef1c71-a339-438d-97d0-ca633d08038f,2019-11-03 13:45:00,35,18,#Determination #DreamsIntoReality,36902432-5cc3-4aa5-9d91-471c330cc2d1,,"Determination burning like a wildfire, overcoming obstacles, turning dreams into reality.",false,https://images.pexels.com/photos/164821/pexels-photo-164821.jpeg
82fee4d9-ba86-4962-8d43-70bcad175f76,2023-05-27 21:15:00,45,22,#TeenChef #CookingFail,bc1f7e4a-d3a3-4681-bdc8-2990fbf7e59d,disgust,"Entered the kitchen with the intention to cook. Left with a bag of chips. Cooking is overrated, anyway. #MasterChefInTraining #TeenHumor",false,https://images.pexels.com/photos/911758/pexels-photo-911758.jpeg
830a8687-41d2-437a-bdbb-837270e46ea2,2017-08-18 18:20:00,39,20,#ScienceFairWinner #HighSchoolScience,36902432-5cc3-4aa5-9d91-471c330cc2d1,,Collaborating on a science project that received recognition at a regional fair. Science triumphs and smiles!,true,https://images.pexels.com/photos/301920/pexels-photo-301920.jpeg
8336d3b4-9d28-4c8b-9aaa-da556bc38153,2021-07-03 19:00:00,25,12,#Serenity #NatureRetreat,36902432-5cc3-4aa5-9d91-471c330cc2d1,,"Serenity found in the stillness of nature, a tranquil retreat from the chaos of the modern world.",false,https://images.pexels.com/photos/1618269/pexels-photo-1618269.jpeg
83afb54c-5e02-49b8-b098-8cace3801938,2022-01-08 11:30:00,40,20,#Ruins #ShatteredDreams,36902432-5cc3-4aa5-9d91-471c330cc2d1,,"Heart in ruins, the remnants of shattered dreams scattered in the wind.",false,https://images.pexels.com/photos/1105666/pexels-photo-1105666.jpeg
83d41e9c-9539-4d04-b34d-dab6a889b9e7,2015-12-18 18:00:00,55,28,#EnvisioningHistory #MuseumTales,59665a53-5d2d-4f11-bd4f-325594bf0c14,,"Wandering through a historical museum, the history enthusiast becomes immersed in the tales of the past, envisioning bygone eras.",false,https://images.pexels.com/photos/863988/pexels-photo-863988.jpeg
84054026-37e7-410b-ba64-c7789ff82533,2016-04-02 20:20:00,20,10,#Despair #Hopeless,36902432-5cc3-4aa5-9d91-471c330cc2d1,,"Drowning in despair, hope slipping through my fingers.",false,https://images.pexels.com/photos/1640770/pexels-photo-1640770.jpeg
843df648-e5f4-4e5d-bfb1-6d145f152216,2023-02-24 11:30:00,40,20,#Admiration #Volunteers,36902432-5cc3-4aa5-9d91-471c330cc2d1,admiration,Admiring the dedication of volunteers at a local charity.,false,https://images.pexels.com/photos/1279330/pexels-photo-1279330.jpeg
844a1b17-23dd-4afa-b7f6-1a790f4c9af2,2021-07-10 19:00:00,80,40,#Tranquility #SunsetBeauty,59665a53-5d2d-4f11-bd4f-325594bf0c14,,"In the serene beauty of a sunset, nature unfolds a canvas of colors, evoking a sense of tranquility and wonder.",false,https://images.pexels.com/photos/1802268/pexels-photo-1802268.jpeg
84a33143-474e-49d4-9df0-739df2df438b,2022-03-20 19:30:00,50,25,#Suffering #HeartacheSymphony,59665a53-5d2d-4f11-bd4f-325594bf0c14,,"Aching heart, the symphony of pain plays in the silence of solitude.",true,https://images.pexels.com/photos/1172018/pexels-photo-1172018.jpeg
84c5ca8f-777d-4b14-9a3d-b2d549f5c07a,2023-08-27 20:45:00,45,22,#MagicFail #HighSchoolMagic,36902432-5cc3-4aa5-9d91-471c330cc2d1,,Tried a magic trick to impress classmates. Magic fail: Where did that rabbit go?,true,https://images.pexels.com/photos/212372/pexels-photo-212372.jpeg
84c96eb0-666d-499d-8990-79ad162cbd94,2023-08-08 16:00:00,60,30,#SkaterLife #HighSchoolSkater,bc1f7e4a-d3a3-4681-bdc8-2990fbf7e59d,excitement,Trying to master the perfect kickflip on my skateboard. Skating into the weekend like a pro!,false,https://images.pexels.com/photos/1193743/pexels-photo-1193743.jpeg
84caa69f-5ce4-4902-99d1-b999a3595311,2023-02-16 18:20:00,30,15,#Acceptance #Challenges,bc1f7e4a-d3a3-4681-bdc8-2990fbf7e59d,acceptance,Finding acceptance in the midst of life's challenges.,true,https://images.pexels.com/photos/207662/pexels-photo-207662.jpeg
84e973ef-0580-43e5-9c94-6596035c72df,2023-06-02 14:30:00,55,28,#InstrumentLearning #TeenMusic,8932f764-8663-4efe-b5b8-7509d857e153,,Decided to learn a new instrument. Day one: Still trying to figure out how to hold it. #MusicNovice #LearningJourney,false,https://images.pexels.com/photos/47547/squirrel-animal-cute-rodents-47547.jpeg
8508622b-6dd2-4ee0-91f2-2035f56a3663,2023-08-03 12:15:00,35,18,#DebateWarrior #HighSchoolDebater,8932f764-8663-4efe-b5b8-7509d857e153,excitement,"Joined the school debate team. Words are my weapons, and I'm ready for battle!",false,https://images.pexels.com/photos/266429/pexels-photo-266429.jpeg
85435c21-ec24-4bca-aec1-381ca651234c,2023-02-17 15:00:00,35,18,#BitterLesson #Growth,36902432-5cc3-4aa5-9d91-471c330cc2d1,bitter,A bitter experience turned into a valuable lesson.,false,https://images.pexels.com/photos/1117542/pexels-photo-1117542.jpeg
854a3682-cd31-4c38-81c2-e4073cb5dce1,2021-08-02 19:00:00,60,30,#Happiness #BoundlessLaughter,bc1f7e4a-d3a3-4681-bdc8-2990fbf7e59d,happiness,"A symphony of laughter, each note a key to unlocking the door of boundless happiness.",true,https://images.pexels.com/photos/814830/pexels-photo-814830.jpeg
85cb6720-69db-4383-ac9d-cad78a7f32ad,2016-09-22 20:00:00,35,18,#CelestialWonder #Stargazing,8932f764-8663-4efe-b5b8-7509d857e153,,"At the astronomy observatory, the stargazer marvels at the vastness of the cosmos, contemplating the mysteries hidden within the celestial expanse.",false,https://images.pexels.com/photos/1926769/pexels-photo-1926769.jpeg
85f2b131-5c92-474c-905c-dd14f523fe5b,2020-07-25 12:45:00,45,22,#Adrenaline #RollercoasterThrills,8932f764-8663-4efe-b5b8-7509d857e153,,Riding the adrenaline rush on a rollercoaster's wild twists.,false,https://images.pexels.com/photos/1567069/pexels-photo-1567069.jpeg
860eaf6e-17fc-4f99-ba28-53357fb6fbc4,2023-09-06 16:45:00,43,22,#MovieNight #HighSchoolMemories,59665a53-5d2d-4f11-bd4f-325594bf0c14,joy,Organizing a movie marathon with friends. Popcorn and cinematic adventures await!,false,https://images.pexels.com/photos/863988/pexels-photo-863988.jpeg
8632df9f-5207-437d-9fb0-1c670e6a8e29,2020-12-15 15:45:00,45,22,#FestiveJoy #SummerCarnival,36902432-5cc3-4aa5-9d91-471c330cc2d1,,Joyful laughter resonates through a lively summer carnival.,false,https://images.pexels.com/photos/1154198/pexels-photo-1154198.jpeg
86aadbc2-769d-49f3-b02f-60e7dd4c7c60,2019-12-10 12:20:00,50,25,#Proud #BranchesOfAchievement,8932f764-8663-4efe-b5b8-7509d857e153,,"Standing tall, proud as an oak, the branches of achievement reaching towards the sky of accomplishment.",false,https://images.pexels.com/photos/436413/pexels-photo-436413.jpeg
870f9fd2-ff98-45b1-8192-dd20f9150d7d,2023-06-18 11:30:00,55,28,#FriendshipGoals #SeniorBonding,59665a53-5d2d-4f11-bd4f-325594bf0c14,,"Reconnecting with old friends over a cup of tea. Friendship, the true essence of companionship. #OldFriends #Companionship",false,https://images.pexels.com/photos/1190297/pexels-photo-1190297.jpeg
87a477fd-4cdc-42cb-b54f-00a842444d41,2018-04-03 14:15:00,30,15,#Empathetic #TapestryOfUnderstanding,bc1f7e4a-d3a3-4681-bdc8-2990fbf7e59d,,"Extending a hand, empathetic threads weaving a tapestry of understanding, embracing the joys and sorrows of others.",false,https://images.pexels.com/photos/301920/pexels-photo-301920.jpeg
88696bad-4b06-44c7-a227-8c862c04c48a,2020-01-05 20:00:00,26,13,#Melancholy #BittersweetMemories,59665a53-5d2d-4f11-bd4f-325594bf0c14,,"Melancholy painting the world in hues of nostalgia, a canvas of bittersweet memories.",false,https://images.pexels.com/photos/18396/pexels-photo.jpg
88881b34-b3ab-4e95-b38d-dd8aa436a83c,2021-04-18 14:20:00,60,30,#Excitement #IgnitedSoul,36902432-5cc3-4aa5-9d91-471c330cc2d1,excitement,"In the symphony of excitement, each note is a burst of energy, igniting the soul with fervor.",true,https://images.pexels.com/photos/317157/pexels-photo-317157.jpeg
88979a9c-16ef-4066-a927-a2ed5bbf07eb,2023-01-18 18:00:00,55,28,#NewYear #FitnessGoals,bc1f7e4a-d3a3-4681-bdc8-2990fbf7e59d,positive,"New year, new fitness goals! ??",true,https://images.pexels.com/photos/841130/pexels-photo-841130.jpeg
8897d2c6-4b06-44bf-8400-cbc5c7fb3178,2019-09-28 20:30:00,70,35,#Adventure #RoadTripMemories,bc1f7e4a-d3a3-4681-bdc8-2990fbf7e59d,,"Embarking on a spontaneous road trip, the traveler discovers hidden gems, creating memories that will be cherished for a lifetime.",false,https://images.pexels.com/photos/167092/pexels-photo-167092.jpeg
88edc8bc-0ff0-4c75-a130-788037a2011b,2023-06-01 18:00:00,40,20,#FashionGoals #TeenStyle,bc1f7e4a-d3a3-4681-bdc8-2990fbf7e59d,excitement,Caught up on the latest fashion trends and now planning a shopping spree. #Fashionista #TrendyTeen,true,https://images.pexels.com/photos/1154198/pexels-photo-1154198.jpeg
893f02bb-5536-4729-a759-7f99bede753c,2016-10-18 19:30:00,40,20,#Despair #DeepDescent,36902432-5cc3-4aa5-9d91-471c330cc2d1,,"Sinking in the quicksand of despair, the harder you fight, the deeper you descend.",false,https://images.pexels.com/photos/159711/books-bookstore-book-reading-159711.jpeg
89a11d5b-5284-4096-b3d3-14b5dfe330c1,2020-11-01 12:30:00,28,14,#Frustrated #LabyrinthOfMiscommunication,59665a53-5d2d-4f11-bd4f-325594bf0c14,,"Frustrated attempts to untangle the knot of confusion, the threads of understanding slipping further into the labyrinth of miscommunication.",true,https://images.pexels.com/photos/1001682/pexels-photo-1001682.jpeg
89a8cd2d-b251-4a23-aeab-6aaaa99446f9,2023-06-25 20:30:00,70,35,#LifetimeExperiences #SeniorMemoir,bc1f7e4a-d3a3-4681-bdc8-2990fbf7e59d,,"Embarking on a journey of writing a memoir, documenting a lifetime of experiences. Every story matters. #MemoirWriting #SeniorStories",false,https://images.pexels.com/photos/18397/pexels-photo.jpg
8a14990f-c991-497d-8b36-590f347e9ad1,2019-03-08 14:20:00,24,12,#Bitterness #ResentmentWeb,59665a53-5d2d-4f11-bd4f-325594bf0c14,,"Bitterness festering like a venomous vine, entwining the soul in a web of resentment, poisoning the garden of peace.",false,https://images.pexels.com/photos/210243/pexels-photo-210243.jpeg
8a47003a-f8b0-4188-bbe2-419467544e87,2023-08-02 14:45:00,50,25,#CodingAdventure #HighSchoolCoderLife,36902432-5cc3-4aa5-9d91-471c330cc2d1,excitement,Exploring the world of coding. Debugging is an adventure on its own! #CodingJourney #HighSchoolCoder,false,https://images.pexels.com/photos/1462630/pexels-photo-1462630.jpeg
8acb5769-f945-4d82-a807-e6c090e425c3,2021-01-15 22:10:00,40,20,#Envious #DesireForKeys,36902432-5cc3-4aa5-9d91-471c330cc2d1,,"Envious eyes locked on the treasure chest of opportunities, a heartache fueled by the desire for keys that seem forever elusive.",false,https://images.pexels.com/photos/775032/pexels-photo-775032.jpeg
8be6db2b-46d3-4e5e-8849-8101377e84c7,2023-01-20 00:05:00,35,18,#Gaming #LateNight,59665a53-5d2d-4f11-bd4f-325594bf0c14,positive,Late-night gaming session with friends.,false,https://images.pexels.com/photos/301920/pexels-photo-301920.jpeg
8da8489e-ab94-4afd-97c7-0ca0cb0a9e6a,2017-04-28 16:20:00,35,18,#Regret #PastCurrents,8932f764-8663-4efe-b5b8-7509d857e153,,"Swept away by the river of regret, the currents of the past refusing to release.",false,https://images.pexels.com/photos/256417/pexels-photo-256417.jpeg
8e01ed62-e661-4da8-a187-35e77520a82f,2023-07-15 19:30:00,55,28,#CommunityArt #SeniorCreativity,36902432-5cc3-4aa5-9d91-471c330cc2d1,joy,"Organized a community painting event, turning blank canvases into a masterpiece of shared creativity. #PaintingEvent #SeniorArtist",true,https://images.pexels.com/photos/1666012/pexels-photo-1666012.jpeg
8e0e6433-98ff-4cae-b7ed-058933759c68,2023-01-20 11:30:00,50,25,#AI #TechConference,36902432-5cc3-4aa5-9d91-471c330cc2d1,neutral,Attending a virtual conference on AI.,false,https://images.pexels.com/photos/1576939/pexels-photo-1576939.jpeg
8e25a6c2-cb79-4c32-8513-37de401abf8b,2023-08-30 17:30:00,40,20,#FriendshipGoals #HighSchoolMemories,59665a53-5d2d-4f11-bd4f-325594bf0c14,joy,Creating a secret handshake with friends. Friendship level: Expert!,false,https://images.pexels.com/photos/1431822/pexels-photo-1431822.jpeg
8e85b113-b543-404e-897c-e602ec6cd6e4,2019-03-28 18:20:00,45,22,#Fulfillment #Milestone,8932f764-8663-4efe-b5b8-7509d857e153,,Feeling a sense of fulfillment after reaching a milestone.,true,https://images.pexels.com/photos/208745/pexels-photo-208745.jpeg
8eecc8e8-7e31-4a5d-acc7-1f84613f863f,2023-01-22 14:30:00,25,12,#Career #Milestone,8932f764-8663-4efe-b5b8-7509d857e153,positive,Celebrating a milestone at work! ??,false,https://images.pexels.com/photos/325185/pexels-photo-325185.jpeg
8fb8e109-1d8d-4c53-907f-ea7e64934dd8,2023-01-17 12:20:00,35,18,#Summer #BeachDays,59665a53-5d2d-4f11-bd4f-325594bf0c14,neutral,Missing summer vibes and beach days.,true,https://images.pexels.com/photos/41162/moon-landing-apollo-11-nasa-buzz-aldrin-41162.jpeg
8fd2ea23-36c2-4026-a3a0-cff9eb3cb897,2017-12-28 19:15:00,45,22,#Gratitude #FamilyLaughter,bc1f7e4a-d3a3-4681-bdc8-2990fbf7e59d,,Heartfelt gratitude for the laughter shared during a family reunion.,false,https://images.pexels.com/photos/32054808/pexels-photo-32054808.jpeg
9041901a-9097-4ff0-9ddd-bb51b26b7f50,2020-07-08 19:30:00,60,30,#Engagement #WebSeriesJourney,bc1f7e4a-d3a3-4681-bdc8-2990fbf7e59d,,"Streaming the latest web series, the viewer is engrossed in the characters' journey, feeling a sense of connection and empathy.",false,https://images.pexels.com/photos/34098/south-africa-hluhluwe-giraffes-pattern.jpg
908204ab-c2fa-4806-95b9-00f2b7802862,2023-01-15 19:55:00,25,12,#Cooking #Food,59665a53-5d2d-4f11-bd4f-325594bf0c14,neutral,Trying out a new recipe for dinner tonight.,true,https://images.pexels.com/photos/210243/pexels-photo-210243.jpeg
908857bf-21a8-415f-9a12-0e6e7ac84d15,2021-02-25 15:30:00,25,12,#Grief #EmotionalStorm,8932f764-8663-4efe-b5b8-7509d857e153,,"Grief overwhelms, a storm of emotions within.",false,https://images.pexels.com/photos/261763/pexels-photo-261763.jpeg
90c09f7b-bafe-4774-a0d0-f77de3e15e74,2023-09-30 18:20:00,43,22,#TechIssues #HighSchoolTech,59665a53-5d2d-4f11-bd4f-325594bf0c14,,Having a string of bad luck with constant technology malfunctions. Tech troubles galore!,false,https://images.pexels.com/photos/1774931/pexels-photo-1774931.jpeg
90d615a1-c32b-42ba-a29d-26e57ef057b9,2023-01-07 03:30:00,36,18,#Fearful #LurkingMonsters,8932f764-8663-4efe-b5b8-7509d857e153,,"Fearful eyes scanning the shadows, a prisoner of the night, terrorized by the lurking monsters born from the mind's darkest corners.",false,https://images.pexels.com/photos/317155/pexels-photo-317155.jpeg
915a9453-fda5-4886-9ff7-cdf4ca01ec06,2012-02-18 14:30:00,40,20,#Elation #HiddenGem,36902432-5cc3-4aa5-9d91-471c330cc2d1,,Elation over discovering a hidden gem in the city.,true,https://images.pexels.com/photos/161147/ank-cross-spiritual-egypt-161147.jpeg
91a85103-c434-4252-8ba5-143533fe4b69,2020-11-15 15:15:00,47,24,#VirtualEntertainment #HighSchoolPositivity,59665a53-5d2d-4f11-bd4f-325594bf0c14,,"Organizing a virtual talent show during challenging times, bringing smiles to classmates' faces!",true,https://images.pexels.com/photos/1099680/pexels-photo-1099680.jpeg
91f9f44b-0d7b-4703-8a1e-b2dc5c893503,2019-11-18 15:15:00,50,25,#Playful #JugglingResponsibilities,8932f764-8663-4efe-b5b8-7509d857e153,,"Playfully juggling responsibilities, a circus performer balancing the acts of work and joy, tossing laughter into the air.",true,https://images.pexels.com/photos/236171/pexels-photo-236171.jpeg
925f6979-fc3b-48a9-bb3a-002572ceb1ec,2021-02-12 16:45:00,35,18,#Loneliness #HeavyHeart,bc1f7e4a-d3a3-4681-bdc8-2990fbf7e59d,,Numbness sets in as the weight of loneliness grows heavier.,false,https://images.pexels.com/photos/235985/pexels-photo-235985.jpeg
92877860-4dda-4f74-aad8-1903198af31b,2017-06-10 12:15:00,55,28,#Contentment #FreshBreadAroma,59665a53-5d2d-4f11-bd4f-325594bf0c14,,Contentment envelops as the aroma of freshly baked bread fills the air.,false,https://images.pexels.com/photos/911758/pexels-photo-911758.jpeg
92ff2041-bbc6-4089-99b4-ac92bf1c47a2,2017-12-01 18:50:00,36,18,#Loneliness #StarlessSky,59665a53-5d2d-4f11-bd4f-325594bf0c14,,"Loneliness, a solitary moon in a starless sky, casting a cold glow on the landscape of isolation, where echoes bounce in empty spaces.",true,https://images.pexels.com/photos/2417842/pexels-photo-2417842.jpeg
93cdc256-5174-479a-bfb2-4cdd0d0f1769,2023-08-29 13:45:00,48,26,#HackySackChallenge #HighSchoolAthlete,59665a53-5d2d-4f11-bd4f-325594bf0c14,excitement,Attempting to set a new record for the most consecutive hacky sack kicks. Hacky sack skills: Unleashed!,true,https://images.pexels.com/photos/833052/pexels-photo-833052.jpeg
93eef2f3-687b-450d-a02b-79c1c332f9d9,2020-04-12 19:30:00,50,25,#Serenity #RaindropMelody,59665a53-5d2d-4f11-bd4f-325594bf0c14,,"Seeking serenity in the melody of raindrops, a tranquil escape from the noise of everyday life.",true,https://images.pexels.com/photos/1540338/pexels-photo-1540338.jpeg
946602d5-619d-4b5b-bf47-a990106c893f,2022-04-20 17:30:00,45,22,#Inspiration #HiddenGemDiscovery,59665a53-5d2d-4f11-bd4f-325594bf0c14,,"Discovering a hidden gem in the world of documentaries, the viewer is enlightened and inspired, feeling a renewed sense of curiosity.",true,https://images.pexels.com/photos/326900/pexels-photo-326900.jpeg
948e2f8b-4e6e-4d1c-a33f-751b3d36a740,2023-10-21 17:30:00,45,23,#GlobalFriendship #HighSchoolCorrespondence,59665a53-5d2d-4f11-bd4f-325594bf0c14,,Receiving a heartfelt letter from a pen pal in another country. Connecting across the globe!,false,https://images.pexels.com/photos/1389429/pexels-photo-1389429.jpeg
94a9ea40-76bc-4a5e-b2bb-8900e676567b,2023-09-01 14:45:00,39,21,#StandUpComedy #HighSchoolTalent,36902432-5cc3-4aa5-9d91-471c330cc2d1,joy,Practicing a stand-up comedy routine for the upcoming talent show. Comedy gig: In the making!,false,https://images.pexels.com/photos/416778/pexels-photo-416778.jpeg
94aea86c-b7a6-41ab-80a7-c2407c9fff3a,2023-02-19 11:30:00,40,20,#Kindness #Humanity,36902432-5cc3-4aa5-9d91-471c330cc2d1,kind,Kindness witnessed today restored my faith in humanity.,false,https://images.pexels.com/photos/347135/pexels-photo-347135.jpeg
95017d77-0f9f-4516-857d-5f6a904d3efd,2022-01-08 21:30:00,70,35,#Challenge #WeightliftingFailure,36902432-5cc3-4aa5-9d91-471c330cc2d1,,"The weightlifter's failed attempt at a personal record results in frustration, highlighting the challenging nature of pushing physical limits.",true,https://images.pexels.com/photos/2529375/pexels-photo-2529375.jpeg
954d12ea-8d05-41a4-a9e2-59c7b4ecf2d3,2023-09-19 15:15:00,27,14,#StopCyberbullying #HighSchoolReality,36902432-5cc3-4aa5-9d91-471c330cc2d1,,Experiencing cyberbullying. Hateful messages online are disheartening.,false,https://images.pexels.com/photos/208745/pexels-photo-208745.jpeg
955279e3-a2c0-48ab-bb53-7dbdbe2dd634,2022-10-22 12:45:00,30,15,#Amusement #PlayfulKittens,36902432-5cc3-4aa5-9d91-471c330cc2d1,amusement,Amused by the antics of playful kittens during playtime.,false,https://images.pexels.com/photos/1926769/pexels-photo-1926769.jpeg
955a17a9-750d-46cc-9f47-d925fbcccfb4,2018-05-10 14:00:00,28,14,#Dismissive #ImpenetrableWalls,59665a53-5d2d-4f11-bd4f-325594bf0c14,,"Dismissive glances, a fortress built with indifference, walls impenetrable to the pleas of understanding and recognition.",false,https://images.pexels.com/photos/1117132/pexels-photo-1117132.jpeg
9560c785-1cee-4e02-a92f-411dae087db6,2023-02-28 09:45:00,40,20,#Grateful #BlossomingConnection,8932f764-8663-4efe-b5b8-7509d857e153,,"A heart overflowing with gratitude, a garden where appreciation blooms in the soil of kindness and connection.",false,https://images.pexels.com/photos/1470164/pexels-photo-1470164.jpeg
9575f8cf-05f3-4fc6-9984-387d8d401b8f,2015-07-12 22:00:00,70,35,#Suspense #CrimeSeriesThrills,36902432-5cc3-4aa5-9d91-471c330cc2d1,,"Binge-watching a thrilling crime series, the suspense keeps the viewer on the edge of their seat, creating a rush of adrenaline.",false,https://images.pexels.com/photos/1670977/pexels-photo-1670977.jpeg
95b1e63d-8cd1-484f-9b23-c41ad0efeb3b,2019-10-18 16:45:00,35,18,#Surprise #HiddenGem,36902432-5cc3-4aa5-9d91-471c330cc2d1,surprise,Surprise and delight at discovering a hidden gem in the city.,false,https://images.pexels.com/photos/1172018/pexels-photo-1172018.jpeg
9630844f-d189-493c-9edf-12bc74c1d224,2023-08-11 18:45:00,45,22,#BirthdayParty #HighSchoolCelebration,59665a53-5d2d-4f11-bd4f-325594bf0c14,joy,Successfully organized a surprise birthday party for a friend. Party planning expert mode: Achieved!,false,https://images.pexels.com/photos/45853/grey-crowned-crane-bird-crane-animal-45853.jpeg
967b6400-f30f-48fe-a5ff-9109188517cb,2022-08-10 22:00:00,50,25,#Enchantment #FireflyField,59665a53-5d2d-4f11-bd4f-325594bf0c14,,Captivated by the ethereal beauty of a field filled with fireflies.,true,https://images.pexels.com/photos/276514/pexels-photo-276514.jpeg
96910a88-5ffa-4903-b290-3d1724441358,2023-10-09 22:00:00,40,20,#SchoolEvents #HighSchoolConnectivity,bc1f7e4a-d3a3-4681-bdc8-2990fbf7e59d,neutral,Attending a school assembly to stay informed about upcoming events and announcements. Staying connected with school activities.,false,https://images.pexels.com/photos/863988/pexels-photo-863988.jpeg
96a04b1f-0feb-4880-a827-7929628f4ac5,2017-04-10 21:15:00,45,22,#ThrillingJourney #MysteryNovel,8932f764-8663-4efe-b5b8-7509d857e153,,"Amidst the pages of a captivating mystery novel, the reader unravels clues and secrets, experiencing a thrilling journey of suspense and revelation.",false,https://images.pexels.com/photos/1640770/pexels-photo-1640770.jpeg
97467cec-e4a4-4462-bf76-9ef209e40c75,2023-06-17 15:00:00,70,35,#NatureCapture #SeniorMoments,bc1f7e4a-d3a3-4681-bdc8-2990fbf7e59d,joy,Capturing the beauty of nature through photography. Every snapshot is a treasure. #NaturePhotography #SeniorPhotographer,false,https://images.pexels.com/photos/1666012/pexels-photo-1666012.jpeg
97ec0aca-4db6-486a-b56a-c0c6ebaf5ef1,2023-02-18 18:45:00,45,22,#Excitement #TravelPlans,59665a53-5d2d-4f11-bd4f-325594bf0c14,excitement,Excitement building up for the upcoming vacation!,false,https://images.pexels.com/photos/159711/books-bookstore-book-reading-159711.jpeg
9820391b-971c-4fff-b823-cca6ed4a83ca,2018-07-10 15:45:00,20,10,#Nostalgia #JournalMoments,36902432-5cc3-4aa5-9d91-471c330cc2d1,,"Stumbling upon an old journal, nostalgia flooding in waves, carrying me to moments long gone.",false,https://images.pexels.com/photos/347135/pexels-photo-347135.jpeg
98b7983b-7ab3-4830-a61e-d7cc8be13625,2023-02-14 08:30:00,30,15,#Love #SpreadLove,8932f764-8663-4efe-b5b8-7509d857e153,love,Sharing love and positive vibes with everyone! ??,false,https://images.pexels.com/photos/32050804/pexels-photo-32050804.jpeg
998d8633-64b2-4f88-a38b-521492a27286,2023-02-13 19:30:00,45,22,#Joy #ComedyShow,59665a53-5d2d-4f11-bd4f-325594bf0c14,joy,Laughter is the best medicine�enjoying a comedy show.,false,https://images.pexels.com/photos/270789/pexels-photo-270789.jpeg
